Unkown,DATABASE_NAME,USER_NAME,SESSION_ID,PLAN_ID,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,SQL_TEXT_TYPE,SQL_TEXT_HASH,newline,Clusters
5232,CIW_STAGE,CIW_ETLUSER,8471850,10507129,0,1,0,0,External,1580626441,NA,4
5233,CIW_STAGE,CIW_ETLUSER,8472013,10507246,0,1,0,0,External,300539526,NA,4
5234,CIW_STAGE,CIW_ETLUSER,8472623,10507919,0,1,0,0,External,1953664530,NA,4
5249,CIW_STAGE,CIW_ETLUSER,8448871,10482495,0,1,0,0,External,1594037545,NA,4
5253,CIW_STAGE,CIW_ETLUSER,8451993,10485877,2,2,1,12,External,670401081,NA,4
5255,CIW_STAGE,CIW_ETLUSER,8433718,10462967,0,1,0,0,External,1811111342,NA,4
5256,CIW_STAGE,CIW_ETLUSER,8425567,10453658,1,1,3744,104832,External,259061982,NA,4
5261,CIW_STAGE,CIW_ETLUSER,8445349,10478253,0,2,0,0,External,670401081,NA,4
5262,CIW_STAGE,CIW_ETLUSER,8445108,10477933,0,1,0,0,External,1594037545,NA,4
5266,CIW_STAGE,CIW_ETLUSER,8440571,10472585,0,1,0,0,External,1580626441,NA,4
5271,CIW_STAGE,CIW_ETLUSER,8475202,10510668,0,1,0,0,External,1594037545,NA,4
5275,CIW_STAGE,CIW_ETLUSER,8475308,10510734,11,1,0,1,External,883804858,NA,4
5277,CIW_STAGE,CIW_ETLUSER,8463760,10498316,0,1,0,0,External,1594037545,NA,4
5284,CIW_STAGE,CIW_ETLUSER,8453863,10487761,0,1,0,0,External,1811111342,NA,4
5285,CIW_STAGE,CIW_ETLUSER,8450031,10483915,0,1,0,0,External,445844356,NA,4
5290,CIW_STAGE,CIW_ETLUSER,8422444,10450277,1,2,0,0,External,999997655,NA,4
5295,CIW_STAGE,CIW_ETLUSER,8434780,10463927,0,1,0,0,External,1594037545,NA,4
5297,CIW_STAGE,CIW_ETLUSER,8455066,10489116,0,1,0,0,External,1580626441,NA,4
5298,CIW_STAGE,CIW_ETLUSER,8459508,10493927,0,1,0,0,External,1953664530,NA,4
5302,CIW_STAGE,CIW_ETLUSER,8463373,10497905,1,1,0,0,External,1811111342,NA,4
5309,CIW_STAGE,CIW_ETLUSER,8440521,10472494,0,1,0,0,External,1580626441,NA,4
5310,CIW_STAGE,CIW_ETLUSER,8433816,10463049,0,1,0,0,External,445844356,NA,4
5311,CIW_STAGE,CIW_ETLUSER,8429308,10457625,0,1,0,0,External,1594037545,NA,4
5315,CIW_STAGE,CIW_ETLUSER,8442744,10475256,1,1,1,16,External,300539526,NA,4
5321,CIW_STAGE,CIW_ETLUSER,8468850,10503946,1,1,1,16,External,300539526,NA,4
5324,CIW_STAGE,CIW_ETLUSER,8462460,10497021,1,1,27661,2716356,External,1063117405,NA,4
5327,CIW_STAGE,CIW_ETLUSER,8468901,10503986,0,1,0,0,External,1580626441,NA,4
5329,CIW_STAGE,CIW_ETLUSER,8455945,10490067,0,1,0,0,External,883804858,NA,4
5330,CIW_STAGE,CIW_ETLUSER,8455901,10490023,0,1,0,0,External,1953664530,NA,4
5332,CIW_STAGE,CIW_ETLUSER,8462318,10496865,0,1,0,0,External,300539526,NA,4
5335,CIW_STAGE,CIW_ETLUSER,8433753,10462985,0,1,0,0,External,883804858,NA,4
5336,CIW_STAGE,CIW_ETLUSER,8433701,10462953,0,1,0,0,External,1580626441,NA,4
5337,CIW_STAGE,CIW_ETLUSER,8429946,10458279,0,1,0,0,External,845098298,NA,4
5339,CIW_STAGE,CIW_ETLUSER,8458331,10492698,0,1,0,0,External,1953664530,NA,4
5353,CIW_STAGE,CIW_ETLUSER,8432576,10461723,0,1,0,0,External,300539526,NA,4
5354,CIW_STAGE,CIW_ETLUSER,8434233,10463479,0,1,0,0,External,1580626441,NA,4
5361,CIW_STAGE,CIW_ETLUSER,8440895,10473017,0,1,0,0,External,259061982,NA,4
5362,CIW_STAGE,CIW_ETLUSER,8441308,10473541,0,1,0,0,External,445844356,NA,4
5365,CIW_STAGE,CIW_ETLUSER,8450749,10484668,1,1,570,11400,External,1594037545,NA,4
5366,CIW_STAGE,CIW_ETLUSER,8450240,10484167,0,1,0,0,External,37562516,NA,4
5367,CIW,CIW_ETLUSER,8450065,10483987,30,6,289,9235,External,921655349,NA,4
5368,CIW_STAGE,CIW_ETLUSER,8450166,10484061,2,1,0,0,External,1811111342,NA,4
5371,CIW_STAGE,CIW_ETLUSER,8434655,10463822,0,1,0,0,External,1594037545,NA,4
5379,CIW,CIW_ETLUSER,8460965,10495683,0,1,0,0,External,1830938492,NA,4
5383,CIW_STAGE,CIW_ETLUSER,8465670,10500240,1,1,4674,93480,External,1594037545,NA,4
5384,CIW_STAGE,CIW_ETLUSER,8468827,10503932,0,1,0,0,External,1811111342,NA,4
5396,CIW_STAGE,CIW_ETLUSER,8438645,10468273,0,2,0,0,External,670401081,NA,4
5398,CIW_STAGE,CIW_ETLUSER,8433966,10463186,1,1,1,20,External,15213915,NA,4
5399,CIW_STAGE,CIW_ETLUSER,8435068,10464155,1,1,1,88,External,1580626441,NA,4
5400,CIW_STAGE,CIW_ETLUSER,8431720,10460458,0,2,0,0,External,670401081,NA,4
5401,CIW_STAGE,CIW_ETLUSER,8431335,10460036,0,1,0,0,External,445844356,NA,4
5403,CIW_STAGE,CIW_ETLUSER,8426317,10454419,1,3,1,20,External,344520109,NA,4
5404,CIW_STAGE,CIW_ETLUSER,8425570,10453661,0,1,0,0,External,37562516,NA,4
5405,CIW_STAGE,CIW_ETLUSER,8424141,10452040,0,3,0,0,External,962358556,NA,4
5406,CIW_STAGE,CIW_ETLUSER,8435345,10464437,0,1,0,0,External,845098298,NA,4
5415,CIW_STAGE,CIW_ETLUSER,8456911,10491045,0,1,0,0,External,300539526,NA,4
5416,CIW_STAGE,CIW_ETLUSER,8458146,10492497,0,1,0,0,External,883804858,NA,4
5418,CIW_STAGE,CIW_ETLUSER,8453261,10487179,3,1,0,4,External,883804858,NA,4
5420,CIW_STAGE,CIW_ETLUSER,8455944,10490069,0,1,0,0,External,445844356,NA,4
5424,CIW_STAGE,CIW_ETLUSER,8444144,10476612,1,2,1,32,External,670401081,NA,4
5425,CIW_STAGE,CIW_ETLUSER,8448874,10482498,0,1,0,0,External,300539526,NA,4
5426,CIW_STAGE,CIW_ETLUSER,8447781,10481173,0,1,0,0,External,1580626441,NA,4
5429,CIW_STAGE,CIW_ETLUSER,8444468,10477007,1,1,1,8,External,845098298,NA,4
5430,CIW,CIW_ETLUSER,8445190,10478018,0,1,0,0,External,1830938492,NA,4
5431,CIW_STAGE,CIW_ETLUSER,8434455,10463637,0,1,0,0,External,845098298,NA,4
5432,CIW_STAGE,CIW_ETLUSER,8434905,10464019,1,1,405,8100,External,1594037545,NA,4
5443,CIW_STAGE,CIW_ETLUSER,8429714,10458117,0,2,0,0,External,585476017,NA,4
5444,CIW_STAGE,CIW_ETLUSER,8425456,10453522,0,1,0,0,External,1580626441,NA,4
5455,CIW_STAGE,CIW_ETLUSER,8441965,10474608,1,1,1,8,External,445844356,NA,4
5456,CIW_STAGE,CIW_ETLUSER,8453912,10487803,0,1,0,0,External,300539526,NA,4
5460,CIW_STAGE,CIW_ETLUSER,8421783,10449614,0,1,0,0,External,445844356,NA,4
5461,CIW_STAGE,CIW_ETLUSER,8450639,10484590,0,1,0,0,External,1811111342,NA,4
5463,CIW_STAGE,CIW_ETLUSER,8453336,10487274,2,1,0,0,External,1811111342,NA,4
5466,CIW_STAGE,CIW_ETLUSER,8451648,10485513,0,1,0,0,External,1811111342,NA,4
5468,CIW_STAGE,CIW_ETLUSER,8449554,10483362,0,1,0,0,External,37562516,NA,4
5469,CIW_STAGE,CIW_ETLUSER,8446225,10479280,0,1,0,0,External,445844356,NA,4
5473,CIW_STAGE,CIW_ETLUSER,8438554,10468204,0,1,0,0,External,1580626441,NA,4
5475,CIW_STAGE,CIW_ETLUSER,8426842,10454942,0,1,0,0,External,883804858,NA,4
5476,CIW_STAGE,CIW_ETLUSER,8458212,10492560,1,1,1,12,External,883804858,NA,4
5478,CIW,CIW_ETLUSER,8455657,10489774,1,3,0,0,External,878915478,NA,4
5482,CIW_STAGE,CIW_ETLUSER,8493425,10537411,1,1,1,12,External,883804858,NA,4
5487,CIW_STAGE,CIW_ETLUSER,8498744,10544879,0,1,0,0,External,300539526,NA,4
5491,CIW_STAGE,CIW_ETLUSER,8612064,10634421,3,5,0,0,External,864531921,NA,4
5493,CIW_STAGE,CIW_ETLUSER,8614563,10637032,0,2,0,0,External,670401081,NA,4
5500,CIW_STAGE,CIW_ETLUSER,8608240,10629899,0,1,0,0,External,132507174,NA,4
5502,CIW_STAGE,CIW_ETLUSER,8605499,10626794,0,1,0,0,External,445844356,NA,4
5506,CIW_STAGE,CIW_ETLUSER,8606198,10627544,0,1,0,0,External,445844356,NA,4
5508,CIW_STAGE,CIW_ETLUSER,8602170,10623243,0,1,0,0,External,1953664530,NA,4
5517,CIW_STAGE,CIW_ETLUSER,8615156,10637602,0,1,0,0,External,445844356,NA,4
5519,CIW_STAGE,CIW_ETLUSER,8615001,10637477,0,1,0,0,External,300539526,NA,4
5522,CIW_STAGE,CIW_ETLUSER,8614752,10637192,0,1,0,0,External,1811111342,NA,4
5524,CIW_STAGE,CIW_ETLUSER,8612050,10634403,0,1,0,0,External,1594037545,NA,4
5525,CIW_STAGE,CIW_ETLUSER,8613132,10635522,1,1,3811,76220,External,1594037545,NA,4
5526,CIW_STAGE,CIW_ETLUSER,8613510,10635978,2,5,3,804,External,467688841,NA,4
5531,CIW_STAGE,CIW_ETLUSER,8605362,10626697,0,1,0,0,External,1580626441,NA,4
5533,CIW_STAGE,CIW_ETLUSER,8604222,10625479,0,2,0,0,External,1813232277,NA,4
5534,CIW_STAGE,CIW_ETLUSER,8603476,10624570,0,1,0,0,External,1762037385,NA,4
5535,CIW_STAGE,CIW_ETLUSER,8601926,10622973,0,1,0,0,External,145654500,NA,4
5537,CIW_STAGE,CIW_ETLUSER,8602350,10623420,0,1,0,0,External,1594037545,NA,4
5540,CIW_STAGE,CIW_ETLUSER,8608911,10630470,0,1,0,0,External,1805563471,NA,4
5545,CIW_STAGE,CIW_ETLUSER,8499858,10546190,0,1,0,0,External,766992162,NA,4
5546,DDRS,DDRS_ETLUSER,8458261,10492598,0,1,0,0,External,1820937308,NA,4
5549,DDRS,DDRS_ETLUSER,8439551,10470691,1,3,1,12,External,1555830233,NA,4
5550,DDRS,DDRS_ETLUSER,8439158,10469694,0,1,0,0,External,452409610,NA,4
5559,DDRS,DDRS_ETLUSER,8600467,10621219,1,1,1,12,External,929100235,NA,4
5563,DDRS,DDRS_ETLUSER,8578704,10590248,3,1,0,7,External,517825435,NA,4
5564,DDRS,DDRS_ETLUSER,8574885,10586617,0,1,0,0,External,454420671,NA,4
5574,DDRS,DDRS_ETLUSER,8503584,10550427,7,16,945,209972,External,1890951691,NA,4
5575,CIW_STAGE,CIW_ETLUSER,8445362,10478280,1,1,1,8,External,1953664530,NA,4
5576,CIW_STAGE,CIW_ETLUSER,8444055,10476517,0,1,0,0,External,883804858,NA,4
5582,CIW_STAGE,CIW_ETLUSER,8459709,10494146,0,1,0,0,External,1580626441,NA,4
5583,CIW_STAGE,CIW_ETLUSER,8460747,10495486,9,6,4099,475510,External,249496812,NA,4
5584,CIW_STAGE,CIW_ETLUSER,8462337,10496886,1,1,1,16,External,300539526,NA,4
5585,CIW,CIW_ETLUSER,8462847,10497414,0,1,0,0,External,1830938492,NA,4
5590,CIW_STAGE,CIW_ETLUSER,8463940,10498483,0,1,0,0,External,300539526,NA,4
5594,CIW_STAGE,CIW_ETLUSER,8471347,10506574,0,1,0,0,External,1811111342,NA,4
5595,CIW_STAGE,CIW_ETLUSER,8469375,10504490,0,1,0,0,External,1953664530,NA,4
5599,CIW_STAGE,CIW_ETLUSER,8472304,10507534,0,1,0,0,External,1580626441,NA,4
5608,CIW_STAGE,CIW_ETLUSER,8471853,10507133,1,2,1,32,External,670401081,NA,4
5610,CIW_STAGE,CIW_ETLUSER,8476232,10511740,0,1,0,0,External,1185942411,NA,4
5613,CIW_STAGE,CIW_ETLUSER,8470725,10505841,0,1,0,0,External,415746040,NA,4
5617,DDRS,DDRS_ETLUSER,8465523,10500097,1,5,1,8,External,949582740,NA,4
5620,DDRS,DDRS_ETLUSER,8483743,10522420,0,1,0,0,External,1691068442,NA,4
5622,DDRS,DDRS_ETLUSER,8447481,10480827,4,1,0,0,External,593272608,NA,4
5632,GMIP,GMIP_OPR,8476173,10511670,1,1,1,8,External,1248399225,NA,4
5635,GMIP,GMIP_ETLUSER,8448051,10481437,4,4,0,3,External,1849386096,NA,4
5639,DDRS,DDRS_ETLUSER,8549260,10563328,0,1,0,0,External,531419793,NA,4
5646,DDRS,DDRS_ETLUSER,8561302,10569587,1,3,1,12,External,1555830233,NA,4
5650,DDRS,DDRS_ETLUSER,8575403,10586871,2,1,1,6,External,1820937308,NA,4
5653,DDRS,DDRS_ETLUSER,8600454,10621210,0,1,0,0,External,517825435,NA,4
5654,DDRS,DDRS_ETLUSER,8593145,10611679,0,1,0,0,External,2123874347,NA,4
5663,CIW_STAGE,CIW_ETLUSER,8465881,10500563,3,1,1184,23673,External,1594037545,NA,4
5666,CIW_STAGE,CIW_ETLUSER,8475518,10510982,1,1,726,14520,External,1594037545,NA,4
5667,CIW_STAGE,CIW_ETLUSER,8470712,10505828,0,1,0,0,External,883804858,NA,4
5668,CIW_STAGE,CIW_ETLUSER,8465641,10500221,1,1,1,8,External,445844356,NA,4
5670,CIW_STAGE,CIW_ETLUSER,8468910,10504004,0,1,0,0,External,1580626441,NA,4
5671,CIW_STAGE,CIW_ETLUSER,8470864,10505977,0,1,0,0,External,300539526,NA,4
5672,CIW_STAGE,CIW_ETLUSER,8466334,10501250,1,1,1,8,External,845098298,NA,4
5674,CIW_STAGE,CIW_ETLUSER,8467606,10502827,1,2,1,24,External,670401081,NA,4
5677,CIW_STAGE,CIW_ETLUSER,8506021,10553571,0,1,0,0,External,1811111342,NA,4
5678,CIW_STAGE,CIW_ETLUSER,8499749,10546096,1,1,1,12,External,883804858,NA,4
5680,CIW_STAGE,CIW_ETLUSER,8475125,10510572,1,1,1,12,External,883804858,NA,4
5681,CIW_STAGE,CIW_ETLUSER,8475594,10511047,0,1,0,0,External,1594037545,NA,4
5683,CIW_STAGE,CIW_ETLUSER,8471149,10506351,4,7,20890,5567329,External,1325043924,NA,4
5690,CIW_STAGE,CIW_ETLUSER,8570959,10583301,0,1,0,0,External,1953664530,NA,4
5695,CIW_STAGE,CIW_ETLUSER,8467092,10502279,0,2,0,0,External,1990037646,NA,4
5697,CIW_STAGE,CIW_ETLUSER,8492644,10536416,15,1,0,1,External,445844356,NA,4
5698,CIW_STAGE,CIW_ETLUSER,8485996,10525802,0,1,0,0,External,1706266073,NA,4
5703,CIW_STAGE,CIW_ETLUSER,8483984,10522802,1,1,1,8,External,1953664530,NA,4
5705,CIW_STAGE,CIW_ETLUSER,8485215,10524889,0,1,0,0,External,1953664530,NA,4
5713,CIW_STAGE,CIW_ETLUSER,8613422,10635888,0,1,0,0,External,1594037545,NA,4
5715,CIW_STAGE,CIW_ETLUSER,8614897,10637382,0,1,0,0,External,445844356,NA,4
5717,CIW_STAGE,CIW_ETLUSER,8612732,10635094,1,1,1,88,External,1580626441,NA,4
5719,CIW_STAGE,CIW_ETLUSER,8612376,10634626,1,1,0,0,External,1811111342,NA,4
5730,CIW_STAGE,CIW_ETLUSER,8478699,10515038,3,1,0,4,External,1706266073,NA,4
5734,CIW_STAGE,CIW_ETLUSER,8449821,10483687,0,1,0,0,External,1580626441,NA,4
5737,CIW_STAGE,CIW_ETLUSER,8455963,10490092,0,1,0,0,External,883804858,NA,4
5739,CIW_STAGE,CIW_ETLUSER,8453523,10487403,8,1,0,2,External,883804858,NA,4
5746,CIW_STAGE,CIW_ETLUSER,8461433,10496061,0,2,0,0,External,670401081,NA,4
5747,CIW_STAGE,CIW_ETLUSER,8462275,10496832,0,1,0,0,External,883804858,NA,4
5748,CIW_STAGE,CIW_ETLUSER,8459572,10494008,5,10,55277,7237496,External,1361942137,NA,4
5749,CIW_STAGE,CIW_ETLUSER,8463397,10497922,0,1,0,0,External,300539526,NA,4
5752,CIW_STAGE,CIW_ETLUSER,8468412,10503680,0,1,0,0,External,1580626441,NA,4
5753,CIW_STAGE,CIW_ETLUSER,8465901,10500587,1,1,1,88,External,1580626441,NA,4
5756,CIW_STAGE,CIW_ETLUSER,8472484,10507760,0,1,0,0,External,1811111342,NA,4
5758,CIW_STAGE,CIW_ETLUSER,8478206,10514305,1,1,1,88,External,1580626441,NA,4
5759,CIW_STAGE,CIW_ETLUSER,8475375,10510798,0,1,0,0,External,1594037545,NA,4
5765,CIW_STAGE,CIW_ETLUSER,8616175,10638855,0,1,0,0,External,1472272850,NA,4
5766,CIW_STAGE,CIW_ETLUSER,8615229,10637649,1,1,1,12,External,883804858,NA,4
5771,CIW_STAGE,CIW_ETLUSER,8604111,10625307,0,1,0,0,External,445844356,NA,4
5772,CIW_STAGE,CIW_ETLUSER,8604616,10625861,0,1,0,0,External,1953664530,NA,4
5773,CIW_STAGE,CIW_ETLUSER,8607106,10628683,0,2,0,0,External,670401081,NA,4
5774,CIW_STAGE,CIW_ETLUSER,8607646,10629125,0,1,0,0,External,1594037545,NA,4
5778,CIW_STAGE,CIW_ETLUSER,8613988,10636443,0,2,0,0,External,670401081,NA,4
5780,CIW_STAGE,CIW_ETLUSER,8612616,10634947,0,1,0,0,External,845098298,NA,4
5785,CIW_STAGE,CIW_ETLUSER,8610610,10632611,0,1,0,0,External,1811111342,NA,4
5788,CIW_STAGE,CIW_ETLUSER,8614484,10636948,0,1,0,0,External,445844356,NA,4
5790,CIW_STAGE,CIW_ETLUSER,8613528,10635989,0,1,0,0,External,1594037545,NA,4
5792,CIW_STAGE,CIW_ETLUSER,8607154,10628716,0,1,0,0,External,1953664530,NA,4
5794,CIW_STAGE,CIW_ETLUSER,8605109,10626444,0,1,0,0,External,1580626441,NA,4
5796,CIW_STAGE,CIW_ETLUSER,8604354,10625650,0,1,0,0,External,300539526,NA,4
5799,CIW_STAGE,CIW_ETLUSER,8601400,10622442,0,1,0,0,External,300539526,NA,4
5800,CIW_STAGE,CIW_ETLUSER,8602390,10623470,0,1,0,0,External,1953664530,NA,4
5801,CIW_STAGE,CIW_ETLUSER,8601425,10622483,1,1,1,8,External,445844356,NA,4
5802,CIW_STAGE,CIW_ETLUSER,8603293,10624342,0,1,0,0,External,845098298,NA,4
5808,CIW_STAGE,CIW_ETLUSER,8608769,10630397,0,1,0,0,External,1953664530,NA,4
5809,CIW_STAGE,CIW_ETLUSER,8605442,10626756,1,1,1982,39640,External,2005760714,NA,4
5812,CIW_STAGE,CIW_ETLUSER,8613322,10635797,1,1,1,12,External,883804858,NA,4
5813,CIW_STAGE,CIW_ETLUSER,8609739,10631781,0,1,0,0,External,766992162,NA,4
5814,CIW_STAGE,CIW_ETLUSER,8457964,10492212,0,1,0,0,External,445844356,NA,4
5825,CIW_STAGE,CIW_ETLUSER,8613424,10635899,0,1,0,0,External,1580626441,NA,4
5826,CIW_STAGE,CIW_ETLUSER,8614032,10636506,1,1,1,16,External,300539526,NA,4
5827,CIW_STAGE,CIW_ETLUSER,8612837,10635198,0,1,0,0,External,1594037545,NA,4
5828,CIW_STAGE,CIW_ETLUSER,8613026,10635434,0,1,0,0,External,445844356,NA,4
5830,CIW_STAGE,CIW_ETLUSER,8613463,10635938,0,1,0,0,External,445844356,NA,4
5833,CIW_STAGE,CIW_ETLUSER,8613389,10635865,0,1,0,0,External,1811111342,NA,4
5835,CIW_STAGE,CIW_ETLUSER,8607346,10628900,0,1,0,0,External,132507174,NA,4
5838,CIW_STAGE,CIW_ETLUSER,8608214,10629883,0,1,0,0,External,883804858,NA,4
5839,CIW_STAGE,CIW_ETLUSER,8603432,10624812,5,4,0,2,External,517698520,NA,4
5840,CIW_STAGE,CIW_ETLUSER,8603821,10624933,0,1,0,0,External,589537479,NA,4
5844,CIW_STAGE,CIW_ETLUSER,8604367,10625672,0,1,0,0,External,445844356,NA,4
5847,CIW,CIW_ETLUSER,8614396,10636893,0,4,0,0,External,1786545077,NA,4
5848,CIW_STAGE,CIW_ETLUSER,8615333,10637779,0,1,0,0,External,1811111342,NA,4
5849,CIW_STAGE,CIW_ETLUSER,8615053,10637524,0,2,0,0,External,670401081,NA,4
5850,CIW_STAGE,CIW_ETLUSER,8615245,10637657,0,1,0,0,External,883804858,NA,4
5853,CIW_STAGE,CIW_ETLUSER,8614481,10636945,0,1,0,0,External,1811111342,NA,4
5860,CIW_STAGE,CIW_ETLUSER,8614261,10636767,2,11,0,0,External,881673154,NA,4
5861,CIW_STAGE,CIW_ETLUSER,8615068,10637533,0,1,0,0,External,883804858,NA,4
5869,CIW_STAGE,CIW_ETLUSER,8605202,10626550,0,1,0,0,External,1580626441,NA,4
5870,CIW_STAGE,CIW_ETLUSER,8610955,10633182,0,1,0,0,External,883804858,NA,4
5874,CIW_STAGE,CIW_ETLUSER,8607221,10628797,0,2,0,0,External,670401081,NA,4
5876,CIW_STAGE,CIW_ETLUSER,8606440,10627925,0,1,0,0,External,1580626441,NA,4
5879,CIW_STAGE,CIW_ETLUSER,8612824,10635192,0,1,0,0,External,445844356,NA,4
5880,CIW_STAGE,CIW_ETLUSER,8606078,10627356,0,1,0,0,External,259061982,NA,4
5896,CIW_STAGE,CIW_ETLUSER,8476232,10511740,0,1,0,0,External,1185942411,NA,4
5901,CIW_STAGE,CIW_ETLUSER,8465355,10499849,0,1,0,0,External,1706266073,NA,4
5904,CIW_STAGE,CIW_ETLUSER,8466204,10501025,0,1,0,0,External,1953664530,NA,4
5906,CIW_STAGE,CIW_ETLUSER,8446725,10479921,0,1,0,0,External,1580626441,NA,4
5907,CIW_STAGE,CIW_ETLUSER,8429613,10458027,1,2,0,0,External,652515938,NA,4
5908,CIW_STAGE,CIW_ETLUSER,8433778,10463002,1,1,1,20,External,300539526,NA,4
5909,CIW_STAGE,CIW_ETLUSER,8435120,10464219,0,2,0,0,External,670401081,NA,4
5916,CIW_STAGE,CIW_ETLUSER,8446244,10479289,0,1,0,0,External,1594037545,NA,4
5917,CIW_STAGE,CIW_ETLUSER,8450303,10484197,0,1,0,0,External,1594037545,NA,4
5918,CIW_STAGE,CIW_ETLUSER,8453325,10487272,1,1,1,8,External,445844356,NA,4
5923,CIW_STAGE,CIW_ETLUSER,8450490,10484427,1,1,1,12,External,883804858,NA,4
5926,CIW_STAGE,CIW_ETLUSER,8454300,10488186,0,1,0,0,External,1580626441,NA,4
5927,CIW_STAGE,CIW_ETLUSER,8451932,10485813,1,2,1,24,External,670401081,NA,4
5928,CIW_STAGE,CIW_ETLUSER,8454957,10488982,0,1,0,0,External,883804858,NA,4
5929,CIW_STAGE,CIW_ETLUSER,8448877,10482523,2,4,26980,3777198,External,1874349009,NA,4
5930,CIW_STAGE,CIW_ETLUSER,8453219,10487133,0,1,0,0,External,300539526,NA,4
5932,CIW_STAGE,CIW_ETLUSER,8453994,10487863,0,1,0,0,External,1953664530,NA,4
5934,CIW_STAGE,CIW_ETLUSER,8456433,10490601,0,2,0,0,External,670401081,NA,4
5935,CIW,CIW_ETLUSER,8451616,10485481,1,1,153,10956,External,863684827,NA,4
5936,CIW_STAGE,CIW_ETLUSER,8456243,10490407,1,2,1,24,External,670401081,NA,4
5942,CIW,CIW_ETLUSER,8444838,10477505,0,1,0,0,External,1730584790,NA,4
5944,CIW,CIW_ETLUSER,8438496,10468153,0,1,0,0,External,1830938492,NA,4
5949,CIW_STAGE,CIW_ETLUSER,8439319,10470104,0,1,0,0,External,1594037545,NA,4
5953,CIW_STAGE,CIW_ETLUSER,8421791,10449626,0,1,0,0,External,445844356,NA,4
5954,CIW_STAGE,CIW_ETLUSER,8421808,10449636,0,1,0,0,External,300539526,NA,4
5961,CIW_STAGE,CIW_ETLUSER,8435240,10464347,0,1,0,0,External,1953664530,NA,4
5962,CIW_STAGE,CIW_ETLUSER,8434521,10463687,1,1,1,8,External,845098298,NA,4
5971,CIW_STAGE,CIW_ETLUSER,8476262,10511813,0,1,0,0,External,445844356,NA,4
5976,CIW,CIW_ETLUSER,8463816,10498373,9,6,167348,7363312,External,401432037,NA,4
5980,CIW_STAGE,CIW_ETLUSER,8469538,10504649,0,2,0,0,External,670401081,NA,4
5981,CIW_STAGE,CIW_ETLUSER,8470826,10505926,0,1,0,0,External,1953664530,NA,4
5982,CIW_STAGE,CIW_ETLUSER,8471881,10507144,1,2,1,32,External,670401081,NA,4
5984,CIW,CIW_ETLUSER,8466636,10501689,17,2,77,5087,External,447293400,NA,4
5988,CIW_STAGE,CIW_ETLUSER,8477565,10513450,1,1,1,16,External,300539526,NA,4
5992,CIW,CIW_ETLUSER,8487809,10529076,36,2,151109,26305574,External,1636345368,NA,1
6003,CIW,CIW_ETLUSER,8613877,10636349,0,4,0,0,External,981427035,NA,4
6004,CIW_STAGE,CIW_ETLUSER,8614768,10637202,0,1,0,0,External,1594037545,NA,4
6005,CIW_STAGE,CIW_ETLUSER,8614232,10636734,0,1,0,0,External,883804858,NA,4
6006,CIW_STAGE,CIW_ETLUSER,8614663,10637106,1,1,1,16,External,300539526,NA,4
6007,CIW_STAGE,CIW_ETLUSER,8612281,10634577,0,1,0,0,External,1580626441,NA,4
6010,CIW_STAGE,CIW_ETLUSER,8608855,10630434,0,1,0,0,External,300539526,NA,4
6011,CIW_STAGE,CIW_ETLUSER,8606420,10627909,0,1,0,0,External,1580626441,NA,4
6015,CIW_STAGE,CIW_ETLUSER,8606478,10627974,0,1,0,0,External,1762037385,NA,4
6017,CIW_STAGE,CIW_ETLUSER,8551727,10563879,0,2,0,0,External,670401081,NA,4
6018,CIW_STAGE,CIW_ETLUSER,8570888,10583219,1,1,1,12,External,883804858,NA,4
6021,CIW_STAGE,CIW_ETLUSER,8604817,10626103,0,1,0,0,External,1953664530,NA,4
6022,CIW_STAGE,CIW_ETLUSER,8601431,10622473,0,1,0,0,External,883804858,NA,4
6023,CIW_STAGE,CIW_ETLUSER,8605270,10626616,0,1,0,0,External,1953664530,NA,4
6026,CIW_STAGE,CIW_ETLUSER,8615179,10637617,0,2,0,0,External,670401081,NA,4
6030,CIW_STAGE,CIW_ETLUSER,8613807,10636233,0,1,0,0,External,1594037545,NA,4
6031,CIW,CIW_ETLUSER,8500188,10546483,2,1,42309,20934586,External,1995378535,NA,1
6038,CIW_STAGE,CIW_ETLUSER,8605248,10626595,0,1,0,0,External,259061982,NA,4
6039,CIW_STAGE,CIW_ETLUSER,8604907,10626203,0,1,0,0,External,445844356,NA,4
6041,CIW_STAGE,CIW_ETLUSER,8605802,10627058,0,1,0,0,External,1811111342,NA,4
6042,CIW_STAGE,CIW_ETLUSER,8614599,10637059,0,1,0,0,External,1580626441,NA,4
6048,CIW_STAGE,CIW_ETLUSER,8613674,10636163,2,5,0,0,External,890299225,NA,4
6049,CIW_STAGE,CIW_ETLUSER,8603862,10624958,1,1,1462,40308,External,844316160,NA,4
6053,CIW_STAGE,CIW_ETLUSER,8603239,10624317,40,1,785743,37715660,External,1132325352,NA,1
6056,CIW_STAGE,CIW_ETLUSER,8602769,10623895,0,1,0,0,External,845098298,NA,4
6058,CIW_STAGE,CIW_ETLUSER,8605078,10626412,1,1,0,0,External,1811111342,NA,4
6059,CIW_STAGE,CIW_ETLUSER,8607150,10628711,1,1,1,12,External,883804858,NA,4
6061,CIW_STAGE,CIW_ETLUSER,8452879,10486773,1,1,1,88,External,1580626441,NA,4
